Beds,Bath,Sqft,Lot_Size,Type,Price,Address
4,3,1945,.072,Residential,749900 CAD,4506 17 Street SW 
3,2,1609,0.11,Residential,715000 CAD,60 Lott Creek Hollow 
3,1,1538,,Residential,799900 CAD,51026 Highway 587 
5,3,452505,,Residential,3100000 CAD,118 Crescent Road NW 
,,,,Residential,4700000 CAD,118 1 Ave W 
4,3,2758,0.18,Residential,739900 CAD,531 15 Street S 
3,3,,,Other,815000 CAD,272044A Twp 475 
1,1,,9.01,Farm,992500 CAD,13523 Box Springs Road 
6,4,1822,4.61,Farm,1150000 CAD,372025 RGE RD 4-5 
5,3,2811,,Residential,1149000 CAD,34266 Range Road 61 
6,4,1822,4.61,Residential,1150000 CAD,372025 RGE RD 4-5 
,,,0.91,Residential,925000 CAD,Lot 1 Range Road 33 
,,,,Residential,2719458 CAD,10220 17Ave SE 
4,3,2052,3.95,Other,987000 CAD,274074 Twp Road 144 - North of Stavely 
4,4,23634,5.19,Residential,1250000 CAD,58124 Range Road 90 
4,4,3697,0.55,Residential,775000 CAD,9129 133 Avenue 
4,3,1850,,Residential,819999 CAD,3110 5 Street NW 
1,5,499445,,Residential,795000 CAD,5112 Lac Ste Anne Trail 
4,3,2945,,Residential,1685000 CAD,181 20419 TWP RD 412 
4,3,1569,,Residential,784900 CAD,1235 Rosehill Drive NW 
5,5,7525,>1.1,Residential,2395000 CAD,127 Aspen Green 
4,3,2281,4.28,Residential,999000 CAD,248 Webb Avenue 
3,2,2342,ng>4,Residential,1325000 CAD,260163 Range Road 
4,4,3147,.108,Residential,1099000 CAD,282 Coopers Cove 
,,32000,,Residential,2575000 CAD,7639 22 Street SE (5 Buildings) 
4,3,2139,,Residential,1495000 CAD,6107 Baroc Road NW 
4,4,6823,,Residential,2988000 CAD,29 Blueridge Place 
,,,10.1,Residential,710000 CAD,29380 10 RD 
4,3,1586,,Residential,849000 CAD,104 Township Road 412 
4,2,1230,,Residential,800000 CAD,21110 HWY 16 
,,,g>53,Residential,2520000 CAD,53 ACRES  -  Range Road 281 
5,7,4876,,Residential,2850000 CAD,53096 TWP RD 232 
,,,,Residential,1727000 CAD,29335 Range Road10 
3,3,1993,1.18,Residential,998000 CAD,"137, 68546 RR 145A Road, North Beach Estates "
5,3,275451,.202,Residential,750000 CAD,1556 Cunningham Cape SW 
4,3,1996,,Residential,729000 CAD,4626 82 Street NW 
5,3,2178,,Residential,779000 CAD,52 Silver Cr Silverchief 
4,3,3037,,Residential,1178888 CAD,1041 Coopers Drive 
4,6,4024,1.03,Residential,1239900 CAD,"24, 26314 - TWP 532 A "
,,,,Residential,1659200 CAD,270092 Glenmore Trail 
,,,,Residential,4222950 CAD,10100 17 Avenue SE 
5,3,3445,,Residential,875000 CAD,56 South Shore Close 
4,2,2486,,Residential,799900 CAD,2021& 2023 31 Street SW 
,,,20.5,Residential,945000 CAD,Lot 2 Range Road 33 
5,3,1816,>2.5,Residential,895000 CAD,50054 Range Road 232 
6,3,2118,,Residential,948000 CAD,"112, 68142 RR162, Plamondon "
,,,4.93,Residential,745000 CAD,Lot 4 Range Road 33 
7,6,2463,,Residential,749000 CAD,155 Red Sky Green NE 
5,4,218165,9.97,Farm,1350000 CAD,51306 RR 80 
4,3,231067,,Residential,1150000 CAD,4904 21A Street SW 
4,3,1822,,Residential,759900 CAD,"2611 36 Street SW Calgary, AB "
4,4,2904,,Residential,2100000 CAD,"250122 Dynasty Drive W Rural Foothills County, AB "
3,2,1532,>140,Residential,6950000 CAD,240249 Range Road 281 
34,3,2105,,Residential,818850 CAD,2425 22A Street NW 
3,4,1952,g>19,Residential,790000 CAD,11201 67 Street 
4,2,2856,,Residential,3199999 CAD,292172 Township Road 262A 
4,2,2239,,Residential,775000 CAD,9519 Donnell Road 
4,4,3001,1.74,Residential,850000 CAD,145 23248  TWP 522 
4,2,1013,,Residential,749999 CAD,731 33A Street NW 
3,3,2575,.177,Residential,1175000 CAD,44 Mt. Cascade Close SE 
2,3,912,,Residential,719000 CAD,613/617 Golden Bay Crescent 
,,,9.21,Residential,7562000 CAD,160 ACRES  Range Road 281 
4,3,1381,,Residential,810000 CAD,719 7 Avenue NE 
7,2,1184,,Residential,890000 CAD,8436 117 ST NW 
3,3,169656,,Residential,829500 CAD,228 Parkview Place SE 
5,2,3137,,Residential,1348888 CAD,31 Blueridge Close 
,,,,Residential,5490000 CAD,270 31 - 1 Township Rd 400 
4,3,1873,,Residential,819999 CAD,3112 5 Street NW 
4,3,1389,,Residential,749900 CAD,2018 22A St SW 
4,3,2433,,Residential,979000 CAD,32156 Range Road 50 
4,3,3605,,Residential,1099888 CAD,13512 101 Av NW 
5,4,2804,g>10,Residential,750000 CAD,63107 RGE RD 433 
4,3,3400,2.79,Residential,720000 CAD,#41 63220 RGE RD 433 
5,3,2839,8.79,Residential,1299900 CAD,61016 HWY 897 
6,4,2971,,Residential,899000 CAD,4 West Highland Bay 
4,3,2630,0.29,Residential,799000 CAD,1517 7 Avenue S 
5,4,2777,,Residential,849000 CAD,27 Vath Place 
4,3,1696,.069,Residential,749900 CAD,907 23 ave nw 
5,4,2655,0.33,Residential,989900 CAD,220 Prairie Rose Place S 
,,,2.14,Residential,795000 CAD,Lot 3 Range Road 33 
3,2,2644,,Residential,789000 CAD,"99 Edgeland Rise NW Calgary, AB "
2,3,3748,>1.2,Single,799999 CAD,1798 30 Avenue 
4,4,293858,.196,Single,788888 CAD,4 Silvergrove Place NW 
4,4,2419,.124,Single,769900 CAD,131 WEST COACH Way SW 
3,2,2018,2.01,Single,1345000 CAD,15 Kodiak Springs Cove 
3,4,162062,9.93,Single,1790000 CAD,121 Cousins Street 
4,4,236052,.135,Single,885000 CAD,404 Royal Bay NW 
2,2,1170,.132,Single,730000 CAD,1440 Crescent Road NW 
4,3,1873259,0.27,Single,1299800 CAD,8007 SASKATCHEWAN DR NW 
4,3,128047,.128,Single,725000 CAD,5132 48 Street NW 
3,3,210943,.138,Single,1279900 CAD,1310 15 Street NW 
4,4,1962,.117,Single,899000 CAD,89 Sidon Crescent SW 
7,3,1524,3.09,Single,1590000 CAD,245155 Range Road 283 
6,4,242881,>2.3,Single,1449900 CAD,16 Gracewood Estates 
3,4,1990587,.192,Single,1388888 CAD,4809 ADA BV NW 
6,5,2816,6.16,Single,1499999 CAD,35156 Township Road 262 
3,3,296014,0.65,Single,1358000 CAD,27 Hawk's Landing Drive 
4,4,2843634,>0.3,Single,999888 CAD,3 GLENVIEW CR 
4,3,1869,6.73,Single,1088000 CAD,255075 Twp Rd 215A
2,4,4415,.297,Single,3998000 CAD,34 Juniper Ridge 
5,5,4242,.209,Single,2675000 CAD,920 Crescent Boulevard SW 
6,5,44626,.112,Single,1524900 CAD,401 7A Street NE 
4,2,181858,8.86,Single,929900 CAD,762 Highway 258076
3,3,1535,.148,Single,958000 CAD,328 Superior Avenue SW 
4,4,1996,.069,Single,915000 CAD,1635 23 Avenue NW 
4,3,2064,0.16,Residential,725000 CAD,50 Allard Crescent 
4,5,2432,.383,Single,985000 CAD,16 Cottonwood Boulevard 
3,3,2411,.111,Single,824900 CAD,59 Mahogany Cape SE 
3,3,2075,3.95,Single,999500 CAD,251082 Range Road 32 
6,5,4652201,2.79,Single,1690000 CAD,49320 RGE RD 240 A 270
3,4,2796164,.164,Single,899900 CAD,1508 ADAMSON VW SW 
5,4,290628,.257,Single,785000 CAD,28 BRAESIDE TC 
4,3,1999951,4.56,Single,729500 CAD,25206 Hwy 651 HI 
8,6,196422,.062,Single,999900 CAD,1607 2 Street NW 
4,4,1352,.161,Single,799000 CAD,727 84 Avenue SW 
5,4,2720,0.67,Residential,1150000 CAD,2822 Southridge Road S 
5,4,22688,.151,Single,836000 CAD,36 Edgevalley Way NW 
4,4,2157,0.15,Residential,820000 CAD,27 Vancouver Crescent 
4,4,2202,.108,Single,719900 CAD,42 Sherwood Court NW 
4,3,1598992,g>80,Single,999000 CAD,48256 Range Road 264 
4,6,400098,>2.1,Single,1525000 CAD,45 Emerald Bay Drive 
4,4,17567,4.39,Residential,799000 CAD,430058 252 Range Road Road 
3,3,2540304,.125,Single,965200 CAD,9739 73 AV NW 
5,4,2252,7.99,Single,1799900 CAD,234163 Range Road 280 
5,4,2730,.164,Single,999000 CAD,36 Coulee Park SW 
3,3,2091015,3.19,Single,849900 CAD,52019 RGE RD 20 18
4,3,1733973,>160,Single,1999000 CAD,50071 RR 264 
4,5,2232561,.179,Single,749999 CAD,1621 Haswell CO NW 
4,5,2294,.103,Single,990000 CAD,5502 Henwood Street SW 
4,4,2339,.118,Single,965000 CAD,414 Tuscany Ravine Road NW 
5,4,274995,.112,Single,1125000 CAD,2245 8 Avenue SE 
3,3,2650,4.99,Single,899500 CAD,261197 Valley View Road 
3,3,1827081,.079,Single,734900 CAD,10915 127 ST NW 
3,4,2437,>0.1,Single,859900 CAD,90 Masters Avenue SE 
4,4,,,Single,799000 CAD,7724 86 AVE 
5,3,240752,>2.5,Single,899900 CAD,32 Mountain Lion Place 
4,3,3318649,7.24,Single,1099900 CAD,24124 TWP RD 554 
4,4,2341,.189,Single,799900 CAD,121 Lavallee Bay 
5,3,1644,4.22,Residential,1065000 CAD,266074 1020 Drive E 
5,4,5112,.275,Single,2700000 CAD,776 West Chestermere Drive 
3,3,2799716,.076,Single,823000 CAD,9447 100A ST NW 
5,3,2129,>0.5,Single,919900 CAD,7733 Belgrave Road 
3,3,2711,.114,Single,879900 CAD,91 Mahogany Cove SE 
5,3,1698,.251,Single,1100000 CAD,1856 Cayuga Drive NW 
5,5,310916,0.09,Single,1299000 CAD,3919 15A Street SW 
4,4,2378,.142,Single,879900 CAD,7 Tuscany Glen Place NW 
5,5,1723,40.2,Single,2150000 CAD,12122 Range Road 60 
6,2,1195988,g>80,Single,749900 CAD,55416 RGE RD 225
4,5,2935,.116,Single,1599900 CAD,4926 21 Street SW 
4,4,2402,.068,Single,1245000 CAD,4226 17 Street SW 
4,4,2472,.161,Single,749900 CAD,106 Gleneagles Landing 
4,3,3000,9.55,Single,899000 CAD,. 17423 Highway 2 
4,4,1946,.135,Single,1450000 CAD,49 Mayfair Road SW 
4,3,1441,0.14,Residential,709899 CAD,27 Sawyer Close 
4,4,3280867,.261,Single,939900 CAD,35 IRONWOOD DR 
4,3,1681983,0.22,Single,750000 CAD,12447 LANSDOWNE DR NW 
6,4,260801,,Single,713900 CAD,2511 Lockhart WY 
8,6,346455,.132,Single,1299900 CAD,124 Panatella Rise NW 
3,2,153479,.138,Single,700000 CAD,1634 5 Street NW 
4,3,1802,4.82,Single,799900 CAD,715062 RR 73 
4,4,1910,.135,Single,1099000 CAD,5904 Lockinvar Road SW 
4,4,1996,.071,Single,729000 CAD,4626 82 Street NW 
5,3,1440,4.18,Residential,725000 CAD,38478 Range Road 19-1 
6,4,200982,.097,Single,729000 CAD,2501 48 Street NW 
4,3,1915,>6.1,Single,899900 CAD,2150 Township 312 Rural Mountain View County 
4,4,1913,9.27,Single,875000 CAD,282066 Range Road 54A
4,5,241166,.165,Single,1249000 CAD,1821 18 Avenue NW 
6,3,2280,1.99,Single,1099000 CAD,32 Stage Coach Meadow 
6,7,4425296,.193,Single,2175000 CAD,2715 WHEATON DR NW 
3,3,2075837,.205,Single,1199900 CAD,12 LEGACY TC 
3,4,252978,.162,Single,889900 CAD,102 Ridge View Place 
4,2,161937,.124,Single,1210000 CAD,413 3 Street 
3,3,255766,0.11,Single,769900 CAD,4 QUARRY Landing SE 
4,4,2683035,.135,Single,710000 CAD,44 AV 3903
5,4,452505,.138,Single,3100000 CAD,118 Crescent Road NW 
5,3,1843,g>80,Single,1349900 CAD,578181 24 Street E 
3,4,218795,0.67,Single,1399000 CAD,7970 Willow Grove Way 
5,4,26907,0.48,Residential,729000 CAD,25 Payne Close 
5,4,3156,.144,Single,1689900 CAD,2832 25A Street SW 
5,3,132035,.129,Single,875000 CAD,224 Silverview Way NW 
3,3,272363,g>80,Farm,999999 CAD,35456 Range Road 274 
4,2,166842,g>40,Single,739000 CAD,55031 RGE RD 210
4,3,1776,.154,Single,859000 CAD,2831 Brecken Road NW 
5,4,2626,2.97,Single,839900 CAD,712068 RGE RD 74 50
6,4,2214047,9.46,Single,950000 CAD,5214 TWP RD 514 A 
4,4,2279,0.14,Residential,739900 CAD,3 Van Horn Close 
5,5,2855,g>50,Single,1499000 CAD,105003 Hwy 25 
3,3,2712205,.172,Single,769900 CAD,12 EVERMORE CR 
5,5,419961,ng>2,Single,1980000 CAD,31071 Windhorse Drive 
4,4,3352125,.126,Single,924800 CAD,1316 HAINSTOCK WY SW 
6,4,2569367,0.25,Single,810000 CAD,136 162 AV NE 
5,4,289292,.458,Single,1098000 CAD,55 Monterra Cove 
3,3,1823,1.98,Single,1097500 CAD,105 Sterling Springs Crescent 
5,5,3797324,>2.5,Single,1375000 CAD,50446 RGE RD 232 1080
4,3,2779,.136,Single,709900 CAD,706 Canoe Avenue SW 
4,4,1938,0.17,Single,869900 CAD,496 Parkridge Crescent SE 
3,3,278213,.098,Single,1190000 CAD,205 Spring Willow Street SW 
5,4,2849984,.101,Single,779000 CAD,112 38 ST SW 
4,4,2205,.126,Single,1160000 CAD,30 West Grove Rise SW 
5,6,4083646,0.75,Single,1995000 CAD,4521 LAKESHORE RD 231
4,3,2533092,.095,Single,707000 CAD,1828 20 AV NW 
4,2,2079,.177,Single,778888 CAD,2432 Ulrich Road NW 
3,4,2991,.169,Single,1149900 CAD,30 Rockcliff Heights NW 
2,2,12029,3.83,Single,849900 CAD,15 Suitor Drive 
1,1,990288,0.03,Single,949900 CAD,53142 RGE RD 224
5,4,3403577,3.07,Single,715000 CAD,"140, 50074 Range Road 233 140"
3,3,1288,.073,Single,725000 CAD,812 2 Street NE 
5,4,32337,.189,Single,998000 CAD,716 Parkridge Drive SE 
3,3,148429,.122,Single,717900 CAD,157 Strathlea Place SW 
3,4,3596,.252,Single,1439000 CAD,10 Spring Valley Place SW 
4,5,34786,.131,Single,1749900 CAD,3435 23 Street NW 
4,4,1952,.069,Single,869000 CAD,2419 30 Street SW 
4,3,1754,0.15,Residential,719000 CAD,5917 28 Avenue 
4,4,2993684,1.28,Single,1588800 CAD,6A CRESTVIEW DR 
3,2,1669,ng>1,Single,719900 CAD,732018 DEVONSHIRE ROAD N 
5,4,2380,0.26,Residential,970000 CAD,48 Sorenson Close 
5,3,1900,>320,Single,845000 CAD,20214 TWP RD 800 
2,3,167182,2.05,Single,865000 CAD,39 Horseshoe Bend 
6,4,262006,.169,Single,879000 CAD,1100 Lake Placid Drive SE 
4,3,112605,.152,Single,719900 CAD,9924 Oakridge Road SW 
4,5,374049,.301,Single,1650000 CAD,5022 154 ST NW 
4,4,2526,.388,Single,1699900 CAD,120 Elbow Ridge Bluffs 
3,3,179705,.079,Single,734900 CAD,10917 127 ST NW 
4,4,2608,.138,Single,1189000 CAD,109 Mt Alberta View SE 
4,5,218464,1.41,Residential,4800000 CAD,2128 Highway 11 A 
5,4,2347198,.254,Single,775000 CAD,5820 110 ST NW 
4,3,2369,.138,Single,775000 CAD,2540 3 Avenue NW 
4,3,2839,ng>2,Single,1265000 CAD,205 Mountain Lion Drive 
3,4,290392,21.6,Single,1150000 CAD,48131 Highway 7  W 
3,3,245669,.217,Single,1299900 CAD,120 Varsity Estates Place NW 
6,4,3487,.153,Single,1198888 CAD,30 Aspen Meadows Heath SW 
4,3,183679,4.83,Single,1125000 CAD,434107 16 Street W 
4,4,2482501,.152,Single,724900 CAD,25 KEYSTONE CR 
5,5,2927,.188,Single,1699999 CAD,55 Auburn Sound Cove SE 
5,4,2106,.128,Single,1149900 CAD,1924 25 Avenue SW 
4,3,323133,ng>4,Single,1189000 CAD,234168 Range Road 280 
3,3,1465088,.185,Single,739800 CAD,8371 120 ST NW 
4,4,2378,3.44,Single,825000 CAD,78411 Range Road 81 
3,4,191458,.274,Single,919900 CAD,11 Ridge Pointe Drive 
4,4,3027,.235,Single,1450000 CAD,328 Stonecrest Place W 
7,4,2532984,.283,Single,759000 CAD,55 LONGVIEW DR 
8,6,3117,.101,Single,799900 CAD,10 Saddlelake Heath NE 
4,3,1377,.139,Single,1399900 CAD,27 Rosery Drive NW 
5,3,2628,.134,Single,759800 CAD,91 TUSSLEWOOD View NW 
6,6,1802,.119,Single,1790000 CAD,230 Muskrat Street 
2,1,1064,88.8,Single,799000 CAD,"#100, 290187 112 Street E 100"
4,3,190476,ng>4,Single,864900 CAD,234201 Boundary Road 
3,3,1958,8.51,Single,825000 CAD,#1 13528 Range Road 63 Road 113528
3,4,185483,.071,Single,829900 CAD,1709 27 Street SW 
5,4,1817,.168,Single,750000 CAD,576 Oakwood Place SW 
5,3,1625,.133,Single,739000 CAD,36 Gainsborough Drive SW 
4,3,1667989,.134,Single,1100000 CAD,9328 86 ST NW 
6,3,1735,.108,Single,729000 CAD,112 6A Street NE 
4,3,1664,.187,Single,869900 CAD,1736 Cayuga Drive NW 
4,5,3020,.144,Single,1568000 CAD,1935 25 Avenue SW 
5,3,1862,.177,Single,1149900 CAD,5431 Bannerman Drive NW 
3,3,2187,0.14,Single,1775000 CAD,2037 51 Avenue SW 
6,3,2658708,0.96,Single,795000 CAD,11042 Range Road 632 
4,3,1595,9.88,Single,877000 CAD,53402 Range Road 163 
3,3,1500071,g>10,Single,749700 CAD,53221 RGE RD 223 61
3,2,1978,.138,Single,899900 CAD,4316 / 4318 37 Avenue SW 
5,3,144191,.115,Single,719900 CAD,52 Kentish Drive SW 
5,4,224873,.128,Single,799999 CAD,1335 Sunwood Road SE 
5,4,122674,.135,Single,749000 CAD,316 Grotto Road 
4,4,1631822,.066,Single,719000 CAD,10511 75 ST NW 
4,4,3530054,>0.3,Single,1220000 CAD,52328 RGE RD 233 107
5,6,3958,>2.3,Single,1750000 CAD,18 Rocky Bear Place 
6,4,272369,2.69,Single,1249900 CAD,2182 Springbank Heights Way 
5,4,2754508,.202,Single,750000 CAD,1556 CUNNINGHAM CA SW 
6,5,5701045,2.97,Single,1999888 CAD,22459 TWP RD 530 121
3,4,2098,.099,Single,1168000 CAD,231 13 Avenue NW 
6,3,1913409,0.28,Single,799900 CAD,52056 RGE RD 214
4,5,707,.048,Single,1150000 CAD,2309 16a Street SW 
4,3,1725469,2.99,Single,859900 CAD,52211 RGE RD 275 RD 6
4,4,2939003,>0.5,Single,849900 CAD,17 BRITTANY CR 
4,5,24461,.086,Single,899900 CAD,611 54 Avenue SW 
4,3,1842,5.13,Single,934900 CAD,802060 Rge. Rd. 45
5,4,22159,.113,Single,985000 CAD,119 Edgeridge Park NW 
6,4,1590,ng>4,Single,875000 CAD,253131 Range Road 281 
3,4,1836554,g>10,Single,779900 CAD,50069 RGE RD 231
4,3,2190,.524,Single,930000 CAD,1635 Scenic Heights S 
5,4,210678,4.99,Single,899900 CAD,143057 Range Road 282 
2,4,2060875,.087,Single,745000 CAD,9757 86 AV NW 
4,4,2570,.149,Single,920000 CAD,82 Panatella Crescent NW 
6,4,3299,0.16,Residential,799900 CAD,4115 Lakeshore Drive 
5,6,4133914,.311,Single,1649900 CAD,58 KINGSFORD CR 
5,4,2144,.172,Single,769000 CAD,113 Gravelstone Road 
4,3,1926,.259,Single,849900 CAD,1024 Kildonan Place SW 
5,3,1426,.133,Single,1024900 CAD,35 Lake Geneva Place SE 
4,4,2292409,,Single,850000 CAD,15 RIVER HEIGHTS DR NW 
3,4,2328,.077,Single,1590000 CAD,1106 Bellevue Avenue SE 
4,4,3202,0.51,Single,1639800 CAD,38 Heart Road 
7,5,2850,.167,Single,899900 CAD,128 Beaverlodge Close 
6,4,27468,.164,Single,829900 CAD,72 Strathbury Circle SW 
4,3,1884669,.153,Single,890000 CAD,14607 RAVINE PT NW 
5,3,1877565,.113,Single,718888 CAD,6025 SCHONSEE WY NW 
6,8,4449,3.02,Single,975000 CAD,712064 Range Road 51 2
4,3,127916,.126,Single,849900 CAD,3522 3 Avenue SW 
3,2,1034,>0.1,Residential,788000 CAD,404 46 Avenue SW 
5,5,2533846,.038,Single,1390000 CAD,5120 127 ST SW 
5,8,4218412,.232,Single,1150000 CAD,1 Kandlewick CL 
5,2,1238,.126,Single,830000 CAD,1430 Crescent Road NW 
3,3,1103,.145,Single,775000 CAD,71 Greenwood Crescent SW 
4,4,3596,.149,Single,1299000 CAD,75 Hamptons Close NW 
4,4,237442,.124,Single,799900 CAD,170 Prospect Drive 
5,4,2255919,.093,Single,749000 CAD,6607 106 ST NW 
4,4,2362913,3.27,Single,849000 CAD,22343 TWP RD 530 313
3,3,3293,0.76,Single,1375000 CAD,10 Pinehurst Drive 
4,5,3669,0.01,Single,1289000 CAD,"100, 354016 64 Street E 100"
4,5,4458879,.189,Single,1399000 CAD,9603 95 AV NW 
5,3,1247763,.199,Single,899900 CAD,11663 73 AV NW 
3,2,127015,9.99,Single,889000 CAD,40057 306 Avenue E 
4,4,3866,.143,Single,1699000 CAD,5867 Bow Crescent NW 
