Beds,Bath,Sqft,Lot_Size,Type,Price,Address
2,1,,0.26,Single,224900 CAD,73 PARK Street 
3,1,,,Single,409900 CAD,5402 HIGHWAY 12 
4,1,,,Single,499000 CAD,10 TURNER Crescent 
4,2,,,Single,488000 CAD,3026 LEMAY CIRCLE 
3,2,,,Single,379900 CAD,522 RHOLAINE 
2,1,,,Single,58888 CAD,216 BARRACUDA 
2,2,,,Single,129900 CAD,124 MARLIN 
5,2,,>104,Single,479000 CAD,083195 Swamp Hallow Drive DR 
4,2,,,Single,329900 CAD,984 Ellrose AVENUE 
3,2,,,Single,479900 CAD,110 BANCROFT Road 
2,2,,,Single,309900 CAD,43 PARK LANE East 
3,2,,,Single,199900 CAD,3062 Erindale 
3,2,,,Single,425000 CAD,16 JOYCE Street 
7,2,,,Residential,499900 CAD,779 Partington 
3,1,,,Single,309900 CAD,784 BURROUGHS STREET 
3,2,,,Single,199900 CAD,1180 WIGLE 
3,1,,,Single,224900 CAD,79 Retta 
2,1,,,Single,399999 CAD,6 CHAMPLAIN CRT 
2,1,,0.23,Single,379000 CAD,178 APPIN Road 
4,2,1080,,Single,399900 CAD,2435 TOURANGEAU 
3,2,,,Single,329900 CAD,85 MARSHALL PARK Drive 
5,2,,,Single,499900 CAD,21 BROCK Street 
2,1,,,Single,149900 CAD,36 WILDER 
3,2,,,Single,399900 CAD,16 ANTWERP Street 
3,2,,,Single,399900 CAD,387 RAILWAY Street 
3,1,,,Residential,289900 CAD,"19 Railway St., "
3,2,,,Single,439900 CAD,404 CUSHMAN RD 
3,3,,,Residential,480000 CAD,24 Desmond Trudeau Dr 
2,1,,,Single,269500 CAD,2313 COUNTY RD 22 
3,2,,.497,Single,199900 CAD,476B CALNAN Road 
3,2,,,Single,259900 CAD,692 University AVE 
2,1,,,Single,499900 CAD,5 ROOSEVELT ST 
3,1,,,Single,399000 CAD,467 BETHESDA Road 
3,1,,,Single,499999 CAD,854 16TH Street E 
2,2,,,Residential,419900 CAD,4118 Broughton Ave 
2,1,,,Single,345000 CAD,70 SEVENTH Avenue 
4,2,,,Single,349000 CAD,28 KENSINGTON AVENUE 
3,1,,,Single,399000 CAD,622 TALBOT ROAD 
3,3,,,Residential,499000 CAD,185 Pickett Cres 
4,2,,,Single,424900 CAD,104 GLENROY Crescent 
3,1,,,Single,409900 CAD,12 Highway 5402
4,2,,,Single,499000 CAD,21 GOLDEN Boulevard W 
1,1,,,Residential,165000 CAD,59 Delamere Rd 
2,2,,,Residential,329900 CAD,6710 JEANNE D'ARC BLVD N 
10,5,,,Single,345000 CAD,76 SETTERINGTON ST 
3,2,,,Single,339900 CAD,440 YVES STREET 
3,1,1060,,Residential,449900 CAD,114 Warren Avenue 
1,1,,,Residential,350000 CAD,2785 Baseline Rd 
3,1,,,Single,399900 CAD,236 JOHN Street 
4,1,,,Single,399900 CAD,16 MATILDA Street 
2,1,,,Single,499900 CAD,37 LEVERGOOD ROAD 
3,2,,,Single,399900 CAD,44 Stone AVENUE 
3,2,1485,,Single,499900 CAD,268 ROBINSON 
2,1,,,Single,249900 CAD,9 MOUNT PLEASANT Avenue 
3,2,,,Single,299900 CAD,1370 Hall 
3,2,,,Single,249900 CAD,12 WHITE 
3,2,1570,,Residential,495000 CAD,4 Fife Street 
2,1,,,Single,124900 CAD,6170 A LIN 
3,1,,,Single,199900 CAD,415 South STREET 
3,2,,,Single,479900 CAD,336 KATHARINE Street 
2,2,1711,,Residential,469900 CAD,36 WILMOT Street S 
2,2,,,Residential,499900 CAD,363 Mathew St 
3,2,,,Single,489900 CAD,62 KIDD Drive 
5,2,,,Single,361000 CAD,3654 CHAMPLAIN STREET UNIT#A&B 
4,2,,,Single,499900 CAD,12539 LITTLE RIVER 
4,1,,,Single,399900 CAD,4010 HAMILTON Road 
3,1,,,Single,250000 CAD,48 Cote 
3,2,,,Single,324900 CAD,15 HARRIS STREET 
3,2,1200,,Single,399900 CAD,156 VERMONT 
3,1,,,Single,399900 CAD,51017 RON MCNEIL Line 
3,1,,,Single,249900 CAD,218 FRANKLIN ST S 
3,2,800,,Single,499900 CAD,88 WENDOVER Drive 
3,2,,,Single,379900 CAD,14254 CONCESSION 1-2 ROAD 
5,3,,,Single,499900 CAD,428 ELMSTEAD ROAD 
2,1,,,Single,134900 CAD,30 Curran DR 
3,1,,,Single,399900 CAD,225 BRIEN West 
2,2,,,Single,459900 CAD,324 MILL Street 
4,2,,,Single,449900 CAD,106 CHIPPEWA Avenue 
2,1,,,Single,309900 CAD,188 SUNNING HILLS DRIVE 
4,1,,,Residential,499000 CAD,12708 McLARTY Line 
3,2,,,Single,475000 CAD,7004 MARGARET Street 
2,3,,,Single,399900 CAD,289 EVEREST PRIVATE UNIT D
4,1,,,Single,399900 CAD,375 GREENLANE ROAD 
3,1,1300,,Residential,489777 CAD,687 Victoria St 
2,1,,ng>1,Single,465000 CAD,28 Highway 27430
4,2,,,Single,449900 CAD,3241 CLEMENCEAU BOULEVARD 
3,2,,,Single,159900 CAD,16B London Crescent 
4,2,,0.27,Residential,429900 CAD,"69 St. Lawrence St., "
4,2,,,Single,299900 CAD,1007 ELM 
3,2,,,Single,309000 CAD,17 BRANDON Street 
8,4,,,Single,499900 CAD,606 ROSEDALE AVENUE 
4,1,,,Single,225000 CAD,370 Pine Street 
3,2,,,Single,429900 CAD,1677 VICTORIA AVENUE 
2,1,,,Single,189900 CAD,501 Superior Street 
1,1,,,Single,220000 CAD,150 PARK Street 
1,1,638,,Residential,449900 CAD,181 King Street S Unit #709 
3,1,,,Single,499900 CAD,225 GENEVA ST 
3,2,,1.52,Single,399000 CAD,317 JIM BARR ROAD 
4,2,,,Single,499900 CAD,209 ST DENIS STREET 
2,1,,,Residential,399998 CAD,137549 Concession 7 Rd 
3,1,,,Single,299900 CAD,7862 HOWARD 
3,1,,,Single,189000 CAD,214 Lacroix STREET 
5,2,,,Single,399900 CAD,10640 Halstead 
2,2,,,Single,424900 CAD,149 MEADOWVIEW 
2,1,,,Single,174900 CAD,13 CRESENT Street Unit# 1170 A 
3,2,1540,,Residential,349900 CAD,3017 BRIMLEY Drive 
3,3,,,Residential,399900 CAD,3400 PAUL ANKA Drive #65 
6,2,,,Single,359000 CAD,137 NORWAY Street 
4,2,,,Single,449900 CAD,78 APELDOORN CRES 
2,1,,,Single,249900 CAD,623 VIMY AVENUE 
2,1,,,Single,124900 CAD,40201 VANASTRA Road 
3,1,,,Single,259900 CAD,9 CEDAR CRESCENT 
2,1,,,Single,219900 CAD,396 MITTON STREET South 
4,2,,,Single,399900 CAD,2345 ELSMERE 
3,2,,,Single,499900 CAD,3567 Baseline ROAD 
1,1,,,Single,249900 CAD,12 PARK Street W 
3,2,,,Single,399900 CAD,56 PARKVIEW  RD 
3,2,,,Single,399900 CAD,2832 CLEMENCEAU 
2,1,,,Single,399900 CAD,322 EMERICK Avenue 
2,1,991,,Residential,349900 CAD,72 HARMONY Avenue 
3,2,,0.23,Single,439900 CAD,91 FIRST Avenue 
2,2,,,Single,449900 CAD,444 VIA VERONA AVENUE UNIT C
2,1,,ng>1,Single,390000 CAD,816 CHARLOTTEVILLE 8 Road 
3,1,,,Single,229900 CAD,85 ELLIOTT 
3,1,,,Single,339900 CAD,1258 LINCOLN 
3,2,,,Single,499900 CAD,24 ROBERT ROAD 
3,1,800,,Residential,499900 CAD,74 WILCOX Drive 
2,1,,,Single,214900 CAD,1919 Mountdale AVE 
3,2,,,Single,439900 CAD,16 GREENWOOD Road 
2,1,,,Single,199000 CAD,3525 QUEEN STREET 
2,2,,,Single,445900 CAD,12 ROSAMOND Crescent 
3,2,,,Single,259900 CAD,565 Lamminen AVE 
3,1,,,Single,199900 CAD,2329 ELSMERE 
3,1,,.578,Single,380000 CAD,7681 OAK POINT Road 
5,4,,,Single,439900 CAD,6877 HARBOUR STREET 
2,2,,,Single,400000 CAD,30 ANN Street Unit 15
2,2,,,Single,474900 CAD,276 KINGHAVEN CRESCENT 
5,4,,1.38,Single,499888 CAD,9166 COUNTY ROAD 6 ROAD 
2,2,,,Single,499999 CAD,475 HARRIET Street 
3,2,,,Single,499900 CAD,419 ROBINS POINT  RD 
3,2,1517,,Single,499900 CAD,132 CAVELL Avenue 
4,2,,,Single,449900 CAD,447 JOSEPH STREET 
3,2,,.406,Single,279900 CAD,24 GORDON Street E 
3,2,,,Single,219900 CAD,426 ALGOMA ST N 
3,1,,,Single,399000 CAD,184 EAST Street 
3,2,,g>10,Single,339900 CAD,105 CLOUD LAKE RD 
2,1,,,Single,399900 CAD,11 DOVER LANE 
2,2,,,Single,124900 CAD,484 Laurier AVE 
3,2,,,Single,419500 CAD,131 VIRGINIA Street 
3,2,,,Single,499900 CAD,1289 SEAFORTH Crescent 
2,1,1000,,Residential,349000 CAD,"26 Lakeshore Rd, Marmora Ontario "
1,1,,,Residential,85000 CAD,33 WILDER S 
3,2,,,Residential,379900 CAD,276 Victoria Avenue 
3,2,1134,,Residential,245000 CAD,138 Willow Place 
5,2,1115,,Residential,489900 CAD,1102 Woodbine Ave 
,,,,Residential,279900 CAD,"witlock, lasalle "
3,1,,,Residential,285000 CAD,37 Edward St. 
3,1,,,Residential,204900 CAD,18246 Erie Shore 
3,2,,,Residential,349900 CAD,120 PATTESON Avenue 
3,1,,,Other,30000 CAD,4065 Huron Church 
3,2,,,Residential,499900 CAD,29 Church St 
1,2,700,,Residential,499900 CAD,80 Absolute Ave 
2,,480,1.67,Other,74000 USD,12 Kapkichi Lake 
3,2,1100,,Residential,385000 CAD,11 Warbler Lane 
2,1,825,0.48,Residential,298000 CAD,430 Oak Point Rd 
,,,,Residential,418900 CAD,MISSISSAUGA-ON// M CITY CONDO// UNITS AVAILABLE WITH EXTENDED DEPOSIT STRUCTURE// GREAT INVESTMENT 
3,2,,,Residential,319900 CAD,23D Forester Cr 
3,1,960,,Residential,124900 CAD,166 Balsam Place 
2,1,1100,,Residential,299900 CAD,505 St Laurent Blvd. 
3,1,1248,,Residential,120000 CAD,416 Colley Street 
,,,,Residential,359900 CAD,49 SOG-JE-WA-SA Drive 
2,2,1047,,Residential,420000 CAD,501-685 Woolwich Street 
4,2,,,Residential,499900 CAD,3721 Prud'homme 
2,1,,,Residential,399900 CAD,3733 MARCIL ROAD 
3,1,988,,Residential,130000 CAD,300 Rand Street 
3,1,1415,,Residential,489900 CAD,499 Elizabeth Street 
3,1,,,Residential,449900 CAD,345 Talbot Street East 
5,2,,,Residential,489900 CAD,107 Noik Drive 
,,,3.09,Residential,317000 CAD,58 Myles Drive 
,,,,Residential,249900 CAD,7771 LAWRENCE ST.  
2,1,792,,Residential,75000 CAD,248 Davies Street 
1,1,,,Residential,399000 CAD,101 Subway Cres 
4,3,,,Residential,345000 CAD,1873 Dalkeith Rd 
3,1,1160,,Residential,469900 CAD,22 Hurron St 
2,2,,,Residential,499900 CAD,306 Gotham Private 
4,1,,,Residential,499900 CAD,374 Mitchell Ave 
,,,,Residential,199000 CAD,896 ELMSMERE RD #9 
1,1,665,,Residential,489900 CAD,40 Esplanade Lane* 
3,1,,8.09,Residential,480000 CAD,491 Lac George Rd 
3,2,,,Residential,499900 CAD,27 Oatley Crt 
1,1,500,,Residential,479000 CAD,4198 Dundas St W 
,,,,Residential,329900 CAD,900 Dynes 
,,,,Residential,400000 CAD,TORONTO- PRIME CONDO for Sale in The Heart of DownTown for Sale // Very Competitive Price 
,,,,Residential,400000 CAD,TORONTO-ON// The Manderley Condos Starting from High 400K (38% cheaper than DownTown Price). 
3,1,,,Residential,249900 CAD,811 Langlois 
2,1,,,Residential,389000 CAD,68 Victoria Street 
4,3,,,Residential,499900 CAD,432 Bloor Street East 
2,1,,,Residential,489900 CAD,13 Clyde St. 
,,,,Residential,499900 CAD,2427 SOUTHVALE CRESCENT 
3,2,1476,,Residential,489900 CAD,30 Ashton Drive 
3,1,,,Residential,450000 CAD,886 Monck Rd 
,,,,Residential,227000 CAD,2020 JASMINE CRESCENT 
4,2,,,Residential,499900 CAD,4682 Sassafras 
2,2,,,Residential,498880 CAD,20 Mallard Walk 
,,,,Residential,439000 CAD,12 Main Street 
1,1,,,Residential,499000 CAD,75 Queens Wharf Rd 
2,2,1240,,Residential,299900 CAD,1256 County Road 64 
4,1,1200,,Residential,199900 CAD,58 Carraway Cres 
2,3,1790,0.18,Residential,479900 CAD,357 Russell Street 
,,,,Other,55000 CAD,7318 Highway 26 
1,1,,,Residential,388900 CAD,1103-201 Parkdale Ave 
,,,,Residential,299000 CAD,3275 SWALE RD 
,,,,Residential,500000 CAD,BeauSoleil Condos 
2,2,,,Residential,389900 CAD,2 - 100 Prestige Circle 
2,2,,,Residential,299900 CAD,307-1589 St. Bernard 
2,2,,,Residential,478000 CAD,49 Jardin Private 
3,2,,,Residential,499900 CAD,No address available 
1,1,600,,Residential,459000 CAD,50 Absolute ave 
3,2,,,Residential,499000 CAD,209 Gibbons St 
,,,25.4,Residential,500000 CAD,1740 Thomas A Dolan Parkway 
2,1,,,Residential,299900 CAD,416 Denis Street 
3,1,,,Residential,204900 CAD,18246 Erie Shore 
3,1,,,Residential,449000 CAD,232 Nassau St 
2,2,1096,,Residential,460000 CAD,840 South Pelham Road 
3,2,,,Residential,499900 CAD,10 Briarwood Ave 
,,,,Residential,394900 CAD,264 Dufferin St. 
,,,,Residential,418998 CAD,920 DYNES ROAD 
3,1,,,Residential,459900 CAD,7 Mar Sideroad 
,,,0.34,Residential,199900 CAD,LT 3 Fairlawn Grove 
3,1,,0.15,Residential,269900 CAD,75 Thunder Dr. 
,,,,Residential,469900 CAD,"Manderley Drive, Toronto, ON1 "
2,2,1075,,Residential,440000 CAD,685 Woolwich Street 
1,1,,,Residential,499000 CAD,56 Annie Craig Dr 
3,2,,,Residential,474900 CAD,1321 Pinehurst Ave 
,,,,Residential,448000 CAD,17 Cripps Ave Toronto 
3,1,,,Residential,329000 CAD,185 Russell 
3,1,,,Residential,449900 CAD,4413 CHAMPLAIN STREET 
3,3,,,Residential,465000 CAD,3205 Uplands Drive 
7,2,1440,,Residential,499900 CAD,779 Partington 
3,1,1272,,Residential,269000 CAD,246 St. Charles St 
3,1,,ng>1,Residential,499900 CAD,1599 O'Neill Rd 
2,3,,,Residential,384900 CAD,1641 Du Sommet Place 
,,,,Residential,500000 CAD,"Mississauga-ON, Condos for Sale in the Heart of Mississauga "
3,2,,,Residential,419900 CAD,1019 Osborne Ave 
3,1,1114,,Residential,425000 CAD,303 Gilmore Road 
,,,,Residential,274900 CAD,77 Queenston ST 
,,,,Residential,175000 CAD,574 Yonge st 
2,2,980,,Residential,115000 CAD,42-25 mISSISSAUGA aVE  2 BEDRM CONDO 
,,,,Residential,399900 CAD,102 DREANEY Avenue 
3,1,1040,,Residential,153900 CAD,201 Birch Place 
3,1,1000,,Residential,419900 CAD,411 WALLACE Avenue N 
,,,,Residential,499900 CAD,1021 COUPLAND Road 
3,2,,,Residential,499900 CAD,537 Lancelot Cres 
,,390,1.24,Other,74500 CAD,No address available 
2,1,,,Residential,305000 CAD,1171 AmblesideDr 
3,2,,,Residential,475000 CAD,"2831 PRINCIPALE ST, Wendover K0A 3K0 "
1,1,500,,Residential,299900 CAD,6546 Mcleod Rd 
3,2,,,Residential,299900 CAD,1344 Arthur 
5,2,,,Residential,499900 CAD,1187 Bayview Dr 
2,1,600,,Residential,399900 CAD,92 EAST 32ND Street 
,,,>1.6,Residential,299900 CAD,628195B Side Road 15 
1,1,,,Residential,199900 CAD,"111 Riverside Dr. East, Windsor "
2,1,,,Residential,312000 CAD,2003 VIRGIL Street 
4,2,,,Residential,349000 CAD,350 GEORGE Street 
4,4,,,Residential,449888 CAD,1 Gingras Court 
3,1,,,Residential,349900 CAD,219 Lincoln Street 
3,1,,>1.3,Residential,399900 CAD,1381 Highway 511 
,,,,Residential,409000 CAD,"296 13th St W, Owen Sound "
1,1,,,Residential,499999 CAD,205 Sherway Gardens Rd 
,,,,Residential,419000 CAD,"500 CLARIDGE DR #301, Nepean "
4,2,,,Residential,499900 CAD,98 Country Club 
,,,,Residential,399900 CAD,"BARRIE - ON, Great Investment Opportunity, Book with 5 Year Rental Guarantee Package "
5,4,1684,,Lots,400000 CAD,17B Tauvette St 
4,2,,,Residential,499999 CAD,516 Park Rd S 
3,2,,,Residential,299900 CAD,344 Park Avenue East 
2,1,489,0.21,Residential,499900 CAD,75 Silver Maple Lane 
3,1,,,Residential,475000 CAD,81 Hall St 
2,2,,,Residential,475000 CAD,336 Eastwood Ave 
3,2,,,Residential,379900 CAD,4 TASAN Crescent 
4,2,,,Residential,469900 CAD,2212 Curry 
3,1,1200,,Residential,499990 CAD,346 Brock St 
,1,,,Residential,459000 CAD,219 Fort York Blvd 
4,2,,,Residential,399900 CAD,17370 Headline Rd 
2,1,,,Residential,344900 CAD,40 Landry 
,,,,Other,299900 CAD,LOT 15 HWY 7 RD 
4,1,1600,,Residential,479900 CAD,5952 Brookfield Avenue 
4,2,,,Residential,264900 CAD,881 County rd 18 
3,2,,,Residential,499900 CAD,1482 Fenelon Cres 
1,1,,,Residential,499990 CAD,17 Zorra St 
3,1,747,,Other,225000 CAD,44 4th ave S 
3,2,,,Residential,425000 CAD,3912 Old Richmond Rd. 
2,1,,,Residential,499000 CAD,259 Montrave Ave 
1,1,760,,Residential,399900 CAD,489 Crozier Road 
2,2,,,Residential,379900 CAD,17 Stonehaven Dr 
,,,,Residential,474000 CAD,Dundas St W & Hurontario St 
5,2,,,Residential,299900 CAD,341 Josephine Avenue 
2,1,,,Residential,399900 CAD,3725 Prud'homme road 
1,1,451,,Residential,299900 CAD,6055 Mcleod 
2,1,581,,Other,359000 CAD,1-111 North Shore Rd 
,,,,Residential,359900 CAD,Lot 5 Bertie Street 
,,,,Other,350000 CAD,Elsie Lake 
,,,,Residential,399000 CAD,20 Edgecliff Golfway 
,,19000,0.45,Residential,175000 CAD,904 Lacroix Rd. 
3,2,,,Residential,499900 CAD,638 Dorchester Dr 
,,,,Residential,474900 CAD,860 Cahill Dr. W 
3,2,,,Residential,499900 CAD,243 Lebreton Street North 
1,1,,,Residential,499000 CAD,4850 Glen Erin Dr 
1,1,,,Residential,499900 CAD,15 Iceboat Terr 
,,,,Residential,359900 CAD,0 Metcalfe Lane 
3,1,,,Residential,499900 CAD,14 Robinson Ave 
,,,,Residential,224777 CAD,69/71 Polish Ave 
3,3,,,Residential,479900 CAD,7903 Jeanne D'Arc Blvd N 
2,1,,,Residential,39000 CAD,514 Pine Street 
2,2,860,,Residential,489000 CAD,1101 Horseshoe Valley Rd W Edge Horseshoe Condos Resort 
2,1,1000,,Residential,135000 CAD,106 Hutchison Condo Townhome 
,,,,Residential,229900 CAD,2000 JASMINE CRESCENT #708 
,,,1.58,Residential,210000 CAD,3748 Champlain Street 
,,,,Residential,399990 CAD,"200 INLET PVT #907, Orleans "
3,1,1140,7.19,Other,398000 CAD,132 Snug Harbour Rd 
3,1,,,Residential,299900 CAD,5D Banner Rd. 
,,,,Residential,500000 CAD,3576 Errington Ave - Chelmsford 
6,3,,,Residential,449900 CAD,468 Rosedale 
3,1,975,ng>1,Residential,289900 CAD,1 Minto st. 
3,2,1500,,Residential,330000 CAD,175 Thomas St 
4,1,1168,,Residential,499900 CAD,104 CHESTNUT Avenue 
2,2,,,Residential,497900 CAD,6500 Montevideo Rd 
2,2,,,Residential,499000 CAD,1001 Cedarglen Gate 
3,2,,,Residential,479000 CAD,1058 Falgarwood Dr 
,,,,Residential,49000 CAD,1131 BAXTER RD 
3,1,2500,,Residential,479900 CAD,3769 Holmes Road 
3,3,,,Residential,499999 CAD,138 Cadillac Ave N 
,1,473,,Residential,485000 CAD,3891 Redmond Rd M4 Condos 
1,1,,,Residential,499990 CAD,20 Thomas Riley Rd 
2,1,740,,Residential,499000 CAD,34 Ottawa Street S 
2,1,,,Single,299900 CAD,392 HANNAH Street 
2,1,,>0.9,Single,475000 CAD,24 SLEEPY HOLLOW LANE 
4,2,,,Single,379900 CAD,975 BELLEPERCHE 
3,2,,0.88,Single,429900 CAD,67 SCOTCH BUSH ROAD 
3,1,,,Single,319900 CAD,66 CHURCH STREET 
2,1,,0.16,Single,399900 CAD,1744 MACINTYRE AVENUE 
3,1,,,Single,299000 CAD,23373 Prince Albert 
2,1,,,Single,315000 CAD,241 ST PAUL Street W Unit 301
3,4,,,Single,420000 CAD,149 BAYVIEW Drive 
2,2,,,Single,490000 CAD,53 PINE Street S 
4,1,1096,,Residential,499000 CAD,87 Locheed Drive 
2,2,,,Single,414900 CAD,1077 REDTAIL PRIVATE UNIT 28
2,1,,,Single,229900 CAD,1645 COUNTY ROAD 42 Unit 11
3,3,,,Single,449000 CAD,16 TAYLOR Road E 
3,1,,,Single,169900 CAD,140 Frobel DR 
2,2,,,Single,495000 CAD,313 ST PATRICK STREET UNIT H
3,3,,,Residential,459900 CAD,5 JOHN FINDLAY Terrace 
1,2,,.088,Single,419000 CAD,81 DUNDAS Street E 
5,3,1598,,Single,499900 CAD,45 FAIRVIEW AVENUE East 
4,1,,,Single,249900 CAD,3631 MATCHETTE 
4,2,,,Single,369900 CAD,2024 ARGYLE COURT 
3,2,,.134,Single,469000 CAD,165 6TH Avenue E 
3,2,,.248,Single,429000 CAD,154 MONTGOMERY Avenue 
2,2,,,Single,249000 CAD,32 ROBERTSON DRIVE 
3,3,,,Residential,449900 CAD,12 TARQUIN Crescent 
2,1,,.178,Single,349000 CAD,50 RIVER BEND Drive 
3,1,,,Single,499000 CAD,25 RENFREW Street E 
1,1,,14.2,Single,93500 CAD,220 HWY 11-17 
2,1,,,Single,485000 CAD,446 BRODERICK Street 
,2,,,Single,179900 CAD,8 Feltz RD 
5,3,,,single,339900 CAD,181 CECELIA Street 
6,3,,.256,Single,500000 CAD,69 FORSYTH Street 
1,,,,Single,349900 CAD,60 Sunrise Bay RD 
2,1,,,Single,179900 CAD,875 Charlotte Street 
2,1,,,Single,249900 CAD,305 RIVER VALLEY Road 
3,1,,,Single,465000 CAD,375 DURHAM Street W 
3,2,,,Single,429900 CAD,513 ANGUS CAMPBELL DRIVE 
3,1,,,Single,499900 CAD,27 CHERRY Street 
2,1,,.111,Single,325000 CAD,16E MACDONALD Crescent 
3,2,,.466,Single,389900 CAD,173 MAIN Street 
4,2,,,Single,279900 CAD,729 James ST N 
5,2,,,Single,449900 CAD,83 MARLBOROUGH Street 
4,2,,,Single,219000 CAD,296 Maple ST S 
3,5,,,Residential,454900 CAD,57 BETHUNE Way 
3,1,,,Single,349000 CAD,602 Lacroix STREET 
4,2,,,Single,349900 CAD,887 PRADO PLACE 
4,2,,,Single,399900 CAD,481 DESJARDINS 
2,1,876,,Residential,449000 CAD,45 DRUMMOND Street 
3,1,1000,,Single,299900 CAD,33 RICHARDSON 
4,1,,,Single,349900 CAD,992 FAIRVIEW 
3,2,,,Single,449900 CAD,1 ARVALEIGH End 
3,1,,,Single,399900 CAD,44 MARSHA DRIVE 
3,1,,,Single,164900 CAD,401 Second AVE 
