Beds,Bath,Sqft,Price,Address,Province,Region,Latitude,Longitude,Location
4.0,2.0,2336.0,329900.0,33 william street ,NS,Atlantic region,45.5967481,-62.6409198,"33, William Street, Terrace Heights, New Glasgow, Town of New Glasgow, Pictou County, Nova Scotia, B2H 1Y3, Canada"
5.0,2.0,3500.0,325000.0,88-90 main street ,NS,Atlantic region,44.040757,-64.7118294,"88, Main Street, Liverpool, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1K0, Canada"
1.0,1.0,582.0,125000.0,488 cedarwood lake road ,NS,Atlantic region,44.25263577406965,-65.88826010137149,"488, Cedarwood Lake Road, New Tusket, Clare Municipal District, Digby County, Nova Scotia, Canada"
8.0,7.0,4648.0,850000.0,473 upper river john road ,NS,Atlantic region,45.70128876220992,-63.22694440166088,"473, Upper River John Road, Waughs River, Municipality of Colchester, Colchester County, Nova Scotia, B0K 1V0, Canada"
4.0,4.0,2923.0,499000.0,115 beverlys hill road ,NS,Atlantic region,46.08409181823305,-60.85880852713084,"115, Beverlys Hill Road, Inlet Baddeck, Municipality of Victoria County, Victoria County, Nova Scotia, Canada"
2.0,1.0,730.0,350000.0,155 ponhook shore road ,NS,Atlantic region,44.32692839837626,-64.85187289819585,"155, Ponhook Shore Road, LaBelle, Region of Queens Municipality, Queens County, Nova Scotia, Canada"
3.0,2.0,2252.0,229000.0,29 empire loop ,NS,Atlantic region,45.3446022781499,-63.26998862918945,"29, Empire Loop, Truro, Town of Truro, Colchester County, Nova Scotia, B2N 7H9, Canada"
3.0,1.0,1250.0,299900.0,6663 highway 3 ,NS,Atlantic region,43.955210349775655,-64.76365044422603,"6663, Highway 3, Hunts Point, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1G0, Canada"
4.0,2.0,2000.0,1500000.0,76 grove street ,NS,Atlantic region,46.12572404784676,-60.1772041486245,"76, Grove Street, Sydney, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1P 1M3, Canada"
4.0,3.0,1590.0,199900.0,2302 hwy 1 ,NS,Atlantic region,43.94765055254263,-66.1212926691193,"2302, Highway 1, Wellington, Yarmouth Municipal District, Yarmouth County, Nova Scotia, B5A 5T3, Canada"
1.0,2.0,971.0,184900.0,3729 highway 3 ,NS,Atlantic region,44.5475212,-64.2299588,"3729, Highway 3, Chester, Chester District Municipality, Lunenburg County, Nova Scotia, B0J 1J0, Canada"
2.0,1.0,980.0,169900.0,719 cap la ronde road ,NS,Atlantic region,45.57674135010657,-60.917251067876535,"719, DEscousse-Cap La Ronde Road, Cap La Ronde, Municipality of the County of Richmond, Richmond County, Nova Scotia, Canada"
2.0,2.0,1650.0,599000.0,2774 highway 331 ,NS,Atlantic region,44.30399644855566,-64.39737460900125,"2774, Highway 331, Pentz, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B0R 1C0, Canada"
3.0,2.0,1790.0,265000.0,9629 highway 1 lower saulnierville ,NS,Atlantic region,44.2424131,-66.1320798,"9629, Highway 1, Lower Saulnierville, Clare Municipal District, Digby County, Nova Scotia, B0W 2Z0, Canada"
5.0,7.0,4177.0,1150000.0,1212 woodville ,NS,Atlantic region,45.0177846547,-63.92935205259947,"1212, Woodville Road, Woodville, Region of Windsor and West Hants Municipality, Hants County, Nova Scotia, Canada"
1.0,2.0,1180.0,419900.0,579 shore rd ,NS,Atlantic region,44.02363421285913,-64.6758058991619,"579, Shore Road, Mersey Point, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1K0, Canada"
3.0,3.0,1488.0,599900.0,8132 highway 3 ,NS,Atlantic region,44.4714378,-64.3659471,"8132, Highway 3, Martins River, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B0J 2E0, Canada"
4.0,5.0,7601.0,1420000.0,250 east berlin road ,NS,Atlantic region,44.07056362318057,-64.56832358533298,"250, East Berlin Road, East Berlin, Region of Queens Municipality, Queens County, Nova Scotia, B0J 1H0, Canada"
3.0,1.0,1022.0,110000.0,519 highway 8 ,NS,Atlantic region,44.073214109090905,-64.76337487272727,"519, Highway 8, Milton, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1P0, Canada"
1.0,2.0,1148.0,585000.0,3735 west bay highway ,NS,Atlantic region,45.732272550000005,-61.19793131302212,"West Bay, Municipality of the County of Inverness, Inverness County, Nova Scotia, Canada"
3.0,2.0,1881.0,274900.0,949 sandy point road ,NS,Atlantic region,43.71953851032116,-65.31629377810808,"949, Sandy Point Road, Sandy Point, Municipality of the District of Shelburne, Shelburne County, Nova Scotia, B0T 1W0, Canada"
4.0,3.0,3200.0,285000.0,15 lakeview drive ,NS,Atlantic region,44.6436158,-63.7115934,"15, Lakeview Drive, Parkvale, Timberlea, Halifax Regional Municipality, Halifax County, Nova Scotia, B3T 0C8, Canada"
3.0,2.0,1307.0,199000.0,2434 highway 334 ,NS,Atlantic region,43.7475520960873,-65.98441641738238,"2434, Highway 334, Wedgeport, Argyle Municipal District, Yarmouth County, Nova Scotia, B0W 3P0, Canada"
3.0,1.0,1119.0,169900.0,412 conrad road ,NS,Atlantic region,44.64807809737406,-63.373200523526606,"412, Conrad Road, Lawrencetown, Nova Scotia, B2Z 1S3, Canada"
2.0,1.0,900.0,249900.0,4371 highway 357 ,NS,Atlantic region,44.9306569,-63.24006629638062,"4371, Highway 357, Meaghers Grant, Halifax Regional Municipality, Halifax County, Nova Scotia, B0N 1V0, Canada"
5.0,1.0,2190.0,349900.0,6639 upper clyde road ,NS,Atlantic region,43.89914186919771,-65.50661161887761,"6639, Upper Clyde Road, Upper Clyde River, Municipality of the District of Shelburne, Shelburne County, Nova Scotia, B0T 1W0, Canada"
3.0,2.0,1702.0,385000.0,53  jovite road saulnierville station ,NS,Atlantic region,44.25020266857143,-66.11223512857143,"53, Jovite Road, Saulnierville Station, Clare Municipal District, Digby County, Nova Scotia, B0W 2Z0, Canada"
5.0,3.0,4100.0,889000.0,7594 221 highway ,NS,Atlantic region,45.1311181526734,-64.54810419533597,"7594, Highway 221, Centreville, Municipality of the County of Kings, Kings County, Nova Scotia, B0P 1J0, Canada"
4.0,1.0,2135.0,339000.0,12 dalkeith drive ,NS,Atlantic region,44.6745957,-63.4833632518243,"12, Dalkeith Drive, Forest Hills, Cole Harbour, Nova Scotia, B2W 4E8, Canada"
3.0,1.0,1235.0,129900.0,15 rogers road ,NS,Atlantic region,44.37665426780927,-65.03484523996303,"15, Rogers Road, Caledonia, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1B0, Canada"
4.0,1.0,1124.0,299000.0,3792 105 highway ,NS,Atlantic region,46.22559546932186,-60.5807565317307,"3792, Highway 105, South Haven, Municipality of Victoria County, Victoria County, Nova Scotia, B1X 1S6, Canada"
4.0,2.0,1678.0,219900.0,2289 patrice road ,NS,Atlantic region,44.27067474621971,-66.0271524217123,"2289, Patrice Road, St. Joseph, Clare Municipal District, Digby County, Nova Scotia, B0W 3T0, Canada"
5.0,3.0,4584.0,1350000.0,100 mcginnis ,NS,Atlantic region,44.50148880950466,-64.30930544038017,"100, McGinnis Road, Martins Point, Chester District Municipality, Lunenburg County, Nova Scotia, B0J 3M0, Canada"
4.0,3.0,2457.0,449000.0,1649 highway 10 ,NS,Atlantic region,44.437084289190594,-64.57338032780356,"1649, Highway 10, Cookville, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, B4V 7P4, Canada"
3.0,1.0,1652.0,349900.0,46 haughn's road ,NS,Atlantic region,44.074678689667735,-64.62005278554723,"46, Haughns Road, Beach Meadows, Region of Queens Municipality, Queens County, Nova Scotia, B0J 1H0, Canada"
4.0,3.0,3300.0,1250000.0,7914 east bay highway ,NS,Atlantic region,46.0198179,-60.3698511,"Highway 4, East Bay, Cape Breton Regional Municipality, Cape Breton County, Nova Scotia, B1L 1E3, Canada"
5.0,2.0,2066.0,375000.0,112 brooklyn shore road ,NS,Atlantic region,44.05047404406307,-64.68910424036665,"112, Brooklyn Shore Road, Brooklyn, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1K0, Canada"
3.0,3.0,1839.0,750000.0,55 lake shore drive ,NS,Atlantic region,44.42351504537224,-64.73199600338593,"55, Lake Shore Drive, West Clifford, Municipality of the District of Lunenburg, Lunenburg County, Nova Scotia, Canada"
3.0,2.0,1334.0,369900.0,53 perry crescent ,NS,Atlantic region,45.1378917,-63.3562534,"Perry Crescent, Stewiacke, Town of Stewiacke, Colchester County, Nova Scotia, B0N 2J0, Canada"
3.0,1.0,1224.0,139000.0,152 cordova street ,NS,Atlantic region,45.817934,-64.214166,"152, Cordova Street, Amherst, Town of Amherst, Cumberland County, Nova Scotia, B4H 4E5, Canada"
4.0,2.0,2470.0,699000.0,8 fort point road ,NS,Atlantic region,44.043147089473685,-64.70859052631579,"8, Fort Point Road, Liverpool, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1K0, Canada"
2.0,1.0,926.0,384500.0,2930 malagash road ,NS,Atlantic region,45.766298050007,-63.33198760508198,"2930, Malagash Road, Malagash Centre, Municipality of the County of Cumberland, Cumberland County, Nova Scotia, B0K 1E0, Canada"
4.0,2.0,1938.0,199000.0,193 shore road ,NS,Atlantic region,44.0313411,-64.6969936,"193, Shore Road, Mersey Point, Region of Queens Municipality, Queens County, Nova Scotia, B0T 1K0, Canada"
5.0,2.0,2500.0,229000.0,1865 308 highway ,NS,Atlantic region,43.901967462450685,-65.8711889009479,"1865, Highway 308 North, Springhaven, Argyle Municipal District, Yarmouth County, Nova Scotia, Canada"
5.0,1.0,1829.0,355000.0,1320  highway 1 church point ,NS,Atlantic region,44.31624502656556,-66.11712950454272,"1320, Highway 1, Church Point, Clare Municipal District, Digby County, Nova Scotia, B0W 1Z0, Canada"
3.0,2.0,2452.0,529900.0,19 bobolink st ,NS,Atlantic region,44.67130255,-63.657655050438265,"19, Bobolink Street, Sheffield, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 0K5, Canada"
4.0,2.0,2100.0,429000.0,5429 granville road ,NS,Atlantic region,44.75266986612374,-65.52080720448026,"5429, Granville Road, Granville Ferry, Municipality of the County of Annapolis, Annapolis County, Nova Scotia, B0S 1A0, Canada"
3.0,1.0,1488.0,335000.0,1037 east uniacke road ,NS,Atlantic region,44.95371223994477,-63.75575876218912,"1037, East Uniacke Road, East Uniacke, East Hants District Municipality, Hants County, Nova Scotia, B0N 1Z0, Canada"
4.0,3.0,2706.0,799000.0,"8 sailboat lane, halifax, ns. b4a 3z5 ",NS,Atlantic region,44.6334215,-63.61492497707199,"8, Sailboat Lane, Halifax, Nova Scotia, B3P 1B3, Canada"
2.0,2.0,1190.0,179900.0,1235 highway 335 ,NS,Atlantic region,43.65097605826902,-65.80292301779421,"1235, Highway 335, Upper West Pubnico, West Pubnico, Argyle Municipal District, Yarmouth County, Nova Scotia, B0W 2M0, Canada"
3.0,3.0,4500.0,579000.0,204 highway 1 dayton ,NS,Atlantic region,43.865808868508246,-66.1095733759362,"204, Highway 1, Yarmouth, Dayton, Yarmouth Municipal District, Yarmouth County, Nova Scotia, B5A 1K3, Canada"
3.0,2.0,1700.0,249000.0,346 maccormack road ,NS,Atlantic region,45.6569993,-61.2486645,"MacCormack Road, Grantville, Municipality of the County of Richmond, Richmond County, Nova Scotia, B0E 1J0, Canada"
