Beds,Bath,Sqft,Price,Address,Province,Region
,,390000.0,390000.0,"144 Wolf Dr, Cains River, E9B 2H6 ",NB,Atlantic region
,,,60000.0,1.1 Hecta Big Ferry Rd ,NB,Atlantic region
,,,159900.0,"3.3 Hec Route 118, Gray Rapids, E9B 1G2 ",NB,Atlantic region
,,1152.0,159900.0,2230 Weldfield Collette ,NB,Atlantic region
,,,59900.0,Riverside Dr ,NB,Atlantic region
,,,159900.0,"Camp Bettsburg Road, Doaktown ",NB,Atlantic region
,,,169900.0,5340 Route 117 ,NB,Atlantic region
1.0,,624.0,119900.0,56  Lakeshore Drive ,NB,Atlantic region
1.0,,320.0,51999.0,35 Morey Brow Road ,NB,Atlantic region
3.0,,,194500.0,"81 Bremner Dr, Miramichi ",NB,Atlantic region
,,1225.0,99800.0,643 Beaverbrook Rd ,NB,Atlantic region
,,768.0,54000.0,"60 Schofield Lane, Renous, E9E 2E8 ",NB,Atlantic region
,,,99900.0,"198 Northwest Rd, Sunny Corner, E9E 1K8 ",NB,Atlantic region
,,672.0,179900.0,6 hec Urquhart Rd ,NB,Atlantic region
,,,19900.0,2 Hec. Dan Brook Lane ,NB,Atlantic region
,,2112.0,249999.0,248 Duke St ,NB,Atlantic region
,,,12900.0,30 Deepwood Avenue ,NB,Atlantic region
,,800.0,149900.0,80 MacTavish Rd ,NB,Atlantic region
,,,45000.0,"21 Robertson Brook Road; Brantville, New Brunswick E9H 1M1 ",NB,Atlantic region
,,,39900.0,"- Route 11.  Glenelg, E1N 5C7 ",NB,Atlantic region
,,600.0,99700.0,"2065 Route 108, Renous, E9E 2N3 ",NB,Atlantic region
,,1080.0,229900.0,"465 Williston Dr, Miramichi, E1V 5X8 ",NB,Atlantic region
,,,164900.0,"2560 King George Highway. Miramichi, E1V 6W9 ",NB,Atlantic region
,,,80000.0,"2299 Route 118; Mckinleyville, E9E 2H7 ",NB,Atlantic region
,,,99900.0,3204 Sq M Murdock Beach Road ,NB,Atlantic region
,,,30000.0,"lot 27 Gulliver St, Miramichi, E1N 3A7 ",NB,Atlantic region
,,1104.0,489800.0,2570 King George Highway ,NB,Atlantic region
,,,129900.0,261 Main St Blackville ,NB,Atlantic region
,,540.0,118498.0,"97 Hambrook Point Rd, Renous, E9E 2P1 ",NB,Atlantic region
,,1261.0,69900.0,"279 Northwest Rd, Exmoor, E9E 1L7 ",NB,Atlantic region
,,928.0,229900.0,42 Flett St ,NB,Atlantic region
,,1130.0,114900.0,"688 King George Hwy, Miramichi, E1V 1P3 ",NB,Atlantic region
,,1600.0,249900.0,11123 Rue Principale ,NB,Atlantic region
,,,49900.0,2680 420 Route ,NB,Atlantic region
,,800.0,74900.0,"181 Main St Blackville, New Brunswick ",NB,Atlantic region
,,966.0,144500.0,3445 Route 118 ,NB,Atlantic region
,,2562.0,249900.0,"62 Schofield Lane, Renous, E9E 2E8 ",NB,Atlantic region
,,1245.0,249900.0,87 Percy Kelly Dr ,NB,Atlantic region
,,,649800.0,1189 Beaverbrook Rd ,NB,Atlantic region
,,574.0,134900.0,"135 Main St, Doaktown, E9C 1A3 ",NB,Atlantic region
,,722.0,74500.0,"898 Hwy 118, Gray Rapids, E9B 1G2 ",NB,Atlantic region
,,813.0,135000.0,2292 Route 420 Hwy ,NB,Atlantic region
,,,135000.0,Quarry Road ,NB,Atlantic region
,,,109000.0,94-1 Route 108 ,NB,Atlantic region
,,1000.0,115000.0,"18 Centrale St, Rogersville, E4Y 0A4 ",NB,Atlantic region
,,,97500.0,60/62 Queensway ,NB,Atlantic region
,,,128500.0,DIGDEGUASH LAKE ,NB,Atlantic region
,,,62500.0,950 Route 772 ,NB,Atlantic region
,,,13900.0,74-5 Jacqueline Dr. lot ,NB,Atlantic region
,,,329900.0,614 Wellington St. Miramichi ,NB,Atlantic region
,,1766.0,299900.0,72-74 Tweedie St ,NB,Atlantic region
,,,54900.0,"380 Halcomb RdHalcomb, E9E 1W6 ",NB,Atlantic region
,,,45000.0,Sorel Rd ,NB,Atlantic region
,,,129900.0,9350 sqm Point Aux Carr Road ,NB,Atlantic region
,,,109900.0,"94-1 Route 108; Renous, New Brunswick ",NB,Atlantic region
,,5688.0,14860.0,- O'Keefe Rd ,NB,Atlantic region
,,701.0,169500.0,"168 Brown Rd Miramichi, E1V 3L3 ",NB,Atlantic region
,,968.0,69900.0,74 Main St ,NB,Atlantic region
,,,59900.0,Rte 118 Doyles Brook ,NB,Atlantic region
,,2112.0,259800.0,"248 Duke St Miramichi, E1N 1J8 ",NB,Atlantic region
,,900.0,114900.0,"4000 sqm MacLaggan Dr, Blackville ",NB,Atlantic region
4.0,,1240.0,44900.0,4972 Main ST ,NB,Atlantic region
1.0,,,49900.0,Lot & Camp Kilmarnock Road ,NB,Atlantic region
2.0,,,45000.0,- Odell Road ,NB,Atlantic region
3.0,,,85500.0,35 Duffy Road ,NB,Atlantic region
1.0,,,69900.0,292 Nelson Street ,NB,Atlantic region
,,,49900.0,1321 Rue Principal ,NB,Atlantic region
2.0,,,79900.0,- Lisson Settlement Road ,NB,Atlantic region
2.0,,600.0,144900.0,700 St Sosime RD ,NB,Atlantic region
,,,96900.0,5105 Route 105 ,NB,Atlantic region
,,987.0,49900.0,49 Goguen ,NB,Atlantic region
1.0,,,39900.0,Lot 93-2 Pokiok Settlement Road ,NB,Atlantic region
,,,29800.0,3688 Route  134 ,NB,Atlantic region
,,288.0,25550.0,304 Foley Brook Road ,NB,Atlantic region
,,,65000.0,3751 Principale Street ,NB,Atlantic region
,,,154900.0,Route 860 Clover Hill Road ,NB,Atlantic region
2.0,,1055.0,86900.0,3 Murray ,NB,Atlantic region
,,,115900.0,3880 Hwy 108 ,NB,Atlantic region
,,576.0,49900.0,3150 Saint Charles ,NB,Atlantic region
,,,29900.0,7405 Route 8 ,NB,Atlantic region
,,,2900000.0,85-95 Prospect Street ,NB,Atlantic region
2.0,,,134900.0,84 Beach Road ,NB,Atlantic region
,,,94500.0,888 Highway 118 ,NB,Atlantic region
,,1600.0,249900.0,1680 Shediac RD ,NB,Atlantic region
,,480.0,32000.0,306 Foley Brook Road ,NB,Atlantic region
,,,189900.0,501 Pomeroy Ridge Road ,NB,Atlantic region
1.0,,,15500.0,2365 Route 420 ,NB,Atlantic region
,,,39900.0,- West Eel River Road ,NB,Atlantic region
1.0,,,110000.0,2168 Route 111 ,NB,Atlantic region
1.0,,480.0,30000.0,311 Buttereau ST ,NB,Atlantic region
,,,25000.0,- Evangeline Street ,NB,Atlantic region
,,,109000.0,1 Route 108 94,NB,Atlantic region
,,,88000.0,158 MacDonald Rd Glenwood ,NB,Atlantic region
,,,114800.0,"370 Lockstead Road, Blackville, New Brunswick ",NB,Atlantic region
,,,84500.0,800 Tweedie Brook ,NB,Atlantic region
,,4356155.0,164900.0,"1270 Route 435, Maple Glen, E1G 3X1 ",NB,Atlantic region
,,,98900.0,22 Travis ,NB,Atlantic region
,,,64900.0,40 Hec 10840 Route 430 ,NB,Atlantic region
,,,144900.0,20 Glove Rd. ,NL,Atlantic region
,,,149900.0,8-12 Cross Road ,NL,Atlantic region
,,,79900.0,2 - 10 Hierlihy Place ,NL,Atlantic region
,,824.0,79900.0,20 Northside Rd ,NL,Atlantic region
,,,229900.0,41-43 Glam Road ,NL,Atlantic region
,,2200.0,125000.0,20-22 Victoria St. ,NL,Atlantic region
,,3600.0,49900.0,36 Water Street ,NL,Atlantic region
,,988.0,174900.0,5-7 Gosses Road ,NL,Atlantic region
3.0,,1096.0,34900.0,192 Church Road ,NL,Atlantic region
,,2160.0,99500.0,314-316 Conception Bay Highway ,NL,Atlantic region
,,2720.0,389000.0,47 Glam Rd ,NL,Atlantic region
,,,299900.0,101 Cross Road ,NL,Atlantic region
3.0,,1136.0,224900.0,5 Discovery Pl ,NL,Atlantic region
,,2400.0,65000.0,9 Forest Road ,NL,Atlantic region
,,,210000.0,28 Penetanguishene Road ,NL,Atlantic region
,,1551.0,64900.0,67 Lime Street ,NL,Atlantic region
,,1220.0,35000.0,23 Main Road ,NL,Atlantic region
,,,160000.0,3B Maple Crescent ,NL,Atlantic region
,,1080.0,179900.0,88 Amber Drive ,NL,Atlantic region
,,1988.0,139900.0,12 Youden Place ,NL,Atlantic region
,,1400.0,179999.0,40 Greens Road ,NL,Atlantic region
2.0,,800.0,62900.0,0 Second Pond Road ,NL,Atlantic region
,,,329900.0,3 Simon Place ,NL,Atlantic region
1.0,,715.0,550000.0,René-Levesque Ouest ,QC,Central Canada
1.0,,40752.0,49000.0,1101 Rang E. ,QC,Central Canada
,,,875000.0,9119-9121 Rue de Godbout ,QC,Central Canada
,,,500000.0,Ch. Murphy ,QC,Central Canada
5.0,,2295.0,598000.0,735-745 Côte d'Abraham ,QC,Central Canada
,,,274900.0,Ch. Cottage ,QC,Central Canada
8.0,,4830.0,2900000.0,175A-3956 Av. de l'Hôtel-de-Ville ,QC,Central Canada
,,,345000.0,1061 rue Saint-Alexandre ,QC,Central Canada
,,5276.0,1799000.0,306-310 Boul. St-Joseph E. ,QC,Central Canada
,,,529000.0,1070 rue de bleury ,QC,Central Canada
,,,699000.0,2355-2359 Rue Frontenac ,QC,Central Canada
,,,50000.0,Rue Léonard ,QC,Central Canada
,,,42000.0,91 Mtée Chartrand ,QC,Central Canada
,,2845.0,899000.0,40-40A Rue Ste-Anne ,QC,Central Canada
,,,27000.0,Chemin de Chertsey ,QC,Central Canada
,,864.0,159000.0,307 chemin River ,QC,Central Canada
,,5600.0,2650000.0,4160 Boul. Dorchester O. ,QC,Central Canada
,,4083.0,359800.0,260 Rue Principale ,QC,Central Canada
,,,50000.0,Rue Léonard ,QC,Central Canada
,,,500000.0,chemin Murphy ,QC,Central Canada
,,2716.0,3599000.0,1035 Rue Lambert-Closse ,QC,Central Canada
3.0,,2612.0,1199000.0,737-739 Rue de Versailles ,QC,Central Canada
,,,379000.0,"495 Rue Pie-XII, Vaudreuil-Dorion, QC, J7V 1Z7 ",QC,Central Canada
,,,345000.0,Rue Champêtre Saint-Hippolyte ,QC,Central Canada
,,,89900.0,Ch. Ryan ,QC,Central Canada
,,,210000.0,443 Ch. Clavelle ,QC,Central Canada
,,,274900.0,23 Beauchamp ,QC,Central Canada
,,,99900.0,Rue Principale ,QC,Central Canada
,,3950.0,424900.0,376 Ch. des Outaouais ,QC,Central Canada
,,,299900.0,2160 Beaudoin ,QC,Central Canada
,,,480000.0,2519 Rue Genest ,QC,Central Canada
,,64702.0,65000.0,9582 Boul. Rideau ,QC,Central Canada
4.0,,173999.0,159500.0,56 Route 216 ,QC,Central Canada
1.0,,,139000.0,4-6 Ch. de la Pruche ,QC,Central Canada
,,,1149000.0,2168 Rue Richelieu ,QC,Central Canada
1.0,,,1349000.0,30Z Rue David ,QC,Central Canada
2.0,,40688.0,225000.0,319 Mtée Lebrun ,QC,Central Canada
,,,189000.0,184 Rue St-Louis ,QC,Central Canada
1.0,,374.0,231655.0,1550 Rue des Bassins #300B ,QC,Central Canada
1.0,,374.0,243794.0,1550 Rue des Bassins #600B ,QC,Central Canada
1.0,,,220000.0,39 Fridolin Simard ,QC,Central Canada
,,,64000.0,423 Route 307 ,QC,Central Canada
2.0,,4089.0,69900.0,151 Ch. de la Traverse ,QC,Central Canada
7.0,,7088.0,4198000.0,"18 Rue des Huards Ile-des-Soeurs, Montreal ",QC,Central Canada
1.0,,374.0,239747.0,1550 Rue des Bassins #500B ,QC,Central Canada
2.0,,,239000.0,Île à Béliveau ,QC,Central Canada
,,,35000.0,160 Rue Principale ,QC,Central Canada
,,,74500.0,2A Ch. des Chalets ,QC,Central Canada
,,,389000.0,"3274 SARSFILED ROAD, Sarsfield Ontario ",ON,Central Canada
,,7600.0,125000.0,"1 Frederick St., Clinton, Ontario ",ON,Central Canada
,,,499900.0,45 St Andrews Street ,ON,Central Canada
,,,474000.0,Georgetown ,ON,Central Canada
4.0,,,449000.0,17 - AH SINEESE CRESCENT ,ON,Central Canada
,,,500000.0,"MISSISSAUGA, ON// Arte Condos available for booking // Great Investment Opportunity ",ON,Central Canada
,,,279900.0,"witlock, lasalle ",ON,Central Canada
2.0,,480.0,93980.0,12 Kapkichi Lake ,ON,Central Canada
,,,418900.0,MISSISSAUGA-ON// M CITY CONDO// UNITS AVAILABLE WITH EXTENDED DEPOSIT STRUCTURE// GREAT INVESTMENT ,ON,Central Canada
,,,359900.0,49 SOG-JE-WA-SA Drive ,ON,Central Canada
,,,317000.0,58 Myles Drive ,ON,Central Canada
,,,249900.0,7771 LAWRENCE ST.  ,ON,Central Canada
,,,199000.0,896 ELMSMERE RD #9 ,ON,Central Canada
,,,329900.0,900 Dynes ,ON,Central Canada
,,,400000.0,TORONTO- PRIME CONDO for Sale in The Heart of DownTown for Sale // Very Competitive Price ,ON,Central Canada
,,,400000.0,TORONTO-ON// The Manderley Condos Starting from High 400K (38% cheaper than DownTown Price). ,ON,Central Canada
,,,499900.0,2427 SOUTHVALE CRESCENT ,ON,Central Canada
,,,227000.0,2020 JASMINE CRESCENT ,ON,Central Canada
,,,439000.0,12 Main Street ,ON,Central Canada
,,,55000.0,7318 Highway 26 ,ON,Central Canada
,,,299000.0,3275 SWALE RD ,ON,Central Canada
,,,500000.0,BeauSoleil Condos ,ON,Central Canada
,,,500000.0,1740 Thomas A Dolan Parkway ,ON,Central Canada
,,,394900.0,264 Dufferin St. ,ON,Central Canada
,,,418998.0,920 DYNES ROAD ,ON,Central Canada
,,,199900.0,LT 3 Fairlawn Grove ,ON,Central Canada
,,,469900.0,"Manderley Drive, Toronto, ON1 ",ON,Central Canada
,,,448000.0,17 Cripps Ave Toronto ,ON,Central Canada
,,,500000.0,"Mississauga-ON, Condos for Sale in the Heart of Mississauga ",ON,Central Canada
,,,274900.0,77 Queenston ST ,ON,Central Canada
,,,175000.0,574 Yonge st ,ON,Central Canada
,,,399900.0,102 DREANEY Avenue ,ON,Central Canada
,,,499900.0,1021 COUPLAND Road ,ON,Central Canada
,,390.0,74500.0,No address available ,ON,Central Canada
,,,299900.0,628195B Side Road 15 ,ON,Central Canada
,,,409000.0,"296 13th St W, Owen Sound ",ON,Central Canada
,,,419000.0,"500 CLARIDGE DR #301, Nepean ",ON,Central Canada
,,,399900.0,"BARRIE - ON, Great Investment Opportunity, Book with 5 Year Rental Guarantee Package ",ON,Central Canada
,,,299900.0,LOT 15 HWY 7 RD ,ON,Central Canada
,,,474000.0,Dundas St W & Hurontario St ,ON,Central Canada
,,,359900.0,Lot 5 Bertie Street ,ON,Central Canada
,,,350000.0,Elsie Lake ,ON,Central Canada
,,,399000.0,20 Edgecliff Golfway ,ON,Central Canada
,,19000.0,175000.0,904 Lacroix Rd. ,ON,Central Canada
,,,474900.0,860 Cahill Dr. W ,ON,Central Canada
,,,359900.0,0 Metcalfe Lane ,ON,Central Canada
,,,224777.0,69/71 Polish Ave ,ON,Central Canada
,,,229900.0,2000 JASMINE CRESCENT #708 ,ON,Central Canada
,,,210000.0,3748 Champlain Street ,ON,Central Canada
,,,399990.0,"200 INLET PVT #907, Orleans ",ON,Central Canada
,,,500000.0,3576 Errington Ave - Chelmsford ,ON,Central Canada
,,,49000.0,1131 BAXTER RD ,ON,Central Canada
1.0,,,349900.0,60 Sunrise Bay RD ,ON,Central Canada
,,,192500.0,10873 Sinclair LINE ,ON,Central Canada
2.0,,,65000.0,184 AVENUE 1 AVENUE ,ON,Central Canada
,,,185000.0,173 NOBEL Road ,ON,Central Canada
2.0,,,349000.0,BUCK ISLAND ,ON,Central Canada
,,,149000.0,995 Redford RD ,ON,Central Canada
,,,45000.0,199 SLATER Street #1813 ,ON,Central Canada
,,,149900.0,285 Wellington STREET East ,ON,Central Canada
,,,349900.0,67 HOARES Road ,ON,Central Canada
1.0,,,164900.0,Albanel Part 7-8 ,ON,Central Canada
,,,119900.0,6902 Highway 11 N ,ON,Central Canada
,,,189900.0,478 Trout Lake RD ,ON,Central Canada
,,,499999.0,1260 Trowbridge Dr Oshawa Ontario  ,ON,Central Canada
1.0,,380.0,42000.0,12 Cedar Creek 174366 County Road 25 North Road ,ON,Central Canada
2.0,,,299000.0,N/A MASON ISLAND ,ON,Central Canada
1.0,,,449000.0,4768 HIGHWAY 11 NORTH ,ON,Central Canada
3.0,,,479900.0,143 RUSSELL Avenue ,ON,Central Canada
,,,249900.0,4224 ARDOCH RD Lot 2,ON,Central Canada
,,,285000.0,Lot #50 Alta Vista Drive ,ON,Central Canada
2.0,,,229900.0,276CK Granary LK ,ON,Central Canada
,,2400.0,240000.0,6048 Lambton LINE ,ON,Central Canada
,,,380000.0,3285 Hiawatha Ave ,ON,Central Canada
,,,500000.0,310 NOAH'S Road ,ON,Central Canada
1.0,,,325000.0,Island A Black Sturgeon ,ON,Central Canada
,,,360000.0,10 Robins Ave ,ON,Central Canada
,,,165000.0,58 Cave DR ,ON,Central Canada
,,,350000.0,B415 PART Island ,ON,Central Canada
,,,249000.0,896 JULIUS LAKE RD ,ON,Central Canada
,,,75000.0,1190 HALEY ROAD ,ON,Central Canada
,,,159900.0,2 JESSIE Street ,ON,Central Canada
4.0,,,479900.0,135 Perch Lake Road ,ON,Central Canada
,,,249900.0,4224 Ardoch Rd Lot 2,ON,Central Canada
3.0,,,65500.0,24 WILSON STREET ,ON,Central Canada
2.0,,,314900.0,25 RATHGAR ST Street ,ON,Central Canada
,,,399900.0,Pine Shores RD ,ON,Central Canada
,,,500000.0,420 LANDRY RD ,ON,Central Canada
,,,15500.0,7728 COYNE Road ,ON,Central Canada
1.0,,,375000.0,455 JACKSON DRIVE ,ON,Central Canada
3.0,,,119900.0,Pt Lt 9 Cooper Lake RD ,ON,Central Canada
,,,450000.0,202 CHARING CROSS Street ,ON,Central Canada
,,,179900.0,1345 McCormick ROAD ,ON,Central Canada
,,,295000.0,41 Alta Vista Drive ,ON,Central Canada
,,,500000.0,420 Landry Rd ,ON,Central Canada
,,,319900.0,2422 ROUND LAKE ROAD ,ON,Central Canada
2.0,,,399900.0,1015 MHUSK ROAD ,ON,Central Canada
2.0,,,114900.0,Lot 9 Kindogan Lake ,ON,Central Canada
1.0,,,375000.0,Lot 5 Con 1 ,ON,Central Canada
,,,399900.0,1339 PETERSON Road ,ON,Central Canada
4.0,,,399900.0,2948 AYLEN LAKE BAY ,ON,Central Canada
4.0,,,375000.0,51 Gibbs ST ,ON,Central Canada
2.0,,,335000.0,LOT 560 LITTLE LONG LAKE ,ON,Central Canada
2.0,,,99000.0,19 B MOORES BEACH ROAD ,ON,Central Canada
1.0,,,350000.0,60 SAXON ISLAND Island ,ON,Central Canada
,,,399000.0,62 BEECHWOOD Avenue ,ON,Central Canada
,,,499900.0,839 Old Tecumseh ,ON,Central Canada
,,,299000.0,N/A SIBBALD CRES ,ON,Central Canada
,,,120000.0,6 Victoria ST ,ON,Central Canada
,,1300.0,499900.0,4074 St. James Avenue ,ON,Central Canada
,,,79900.0,1 Ibottson Rd ,ON,Central Canada
,,,295000.0,46 Alta Vista Drive ,ON,Central Canada
3.0,,,232000.0,37 ELLIOTT STREET ,ON,Central Canada
3.0,,,399000.0,4 GUNTER LAKE ,ON,Central Canada
3.0,,,195900.0,. Brady RD ,ON,Central Canada
,,,199000.0,6343 HIGHWAY 35 RD ,ON,Central Canada
,,,599900.0,12682 LANOUE STREET ,ON,Central Canada
,,,600000.0,5850 MITCH OWENS RD ,ON,Central Canada
3.0,,1400.0,529000.0,018927 - BRUCE ROAD #10 ,ON,Central Canada
,,,649000.0,Hwy 10 & Burnhamthorpe ,ON,Central Canada
3.0,,900.0,695800.0,329 LEE Circle ,ON,Central Canada
4.0,,1400.0,590000.0,3 Longfellow Avenue ,ON,Central Canada
,,,569000.0,736 Bay Street ,ON,Central Canada
,,,517990.0,FourMe Condos ,ON,Central Canada
,,560.0,592000.0,689 The Queensway ,ON,Central Canada
,,,700000.0,231 Reach Street ,ON,Central Canada
,,,559000.0,2200 Bromsgrove Rd ,ON,Central Canada
,,,500000.0,"MISSISSAUGA, ON// Arte Condos available for booking // Great Investment Opportunity ",ON,Central Canada
,,,598500.0,2937 Princess ,ON,Central Canada
,,,600900.0,The Dylan Condos HOT LIST - The Best Price & Value South of The 401 ,ON,Central Canada
,,,530000.0,550 Webb Dr ,ON,Central Canada
,,,689000.0,44 GLAMORGAN DR ,ON,Central Canada
,,,694000.0,111 QUEEN MARY ST ,ON,Central Canada
,,,699000.0,3113 SWALE RD ,ON,Central Canada
,,1100.0,519999.0,2616 Leonard St ,ON,Central Canada
,,,630900.0,Untitled Condos - Insider VIP Access - Yonge/Eglinton ,ON,Central Canada
,,,599000.0,5495 BOUNDARY RD ,ON,Central Canada
,,,500000.0,BeauSoleil Condos ,ON,Central Canada
,,,695000.0,Bayview at the Village - From Mid $400s - BAYVIEW AND SHEPPARD AVE E ,ON,Central Canada
,,,500000.0,1740 Thomas A Dolan Parkway ,ON,Central Canada
,,,599900.0,17 KEATES Place ,ON,Central Canada
,,,549900.0,20 Abernethy Cres ,ON,Central Canada
,,1954.0,548800.0,632 YONGE ST ,ON,Central Canada
2.0,,978.0,679900.0,392 Beechwood Avenue ,ON,Central Canada
3.0,,,599900.0,"218 JERSEY TEA CIR, Ottawa K1V 2L4 ",ON,Central Canada
,,,500000.0,"Mississauga-ON, Condos for Sale in the Heart of Mississauga ",ON,Central Canada
4.0,,,549900.0,268 Phillip Murray Ave ,ON,Central Canada
,,,699900.0,No address available ,ON,Central Canada
,,,694900.0,"24 Desnoyers Street, Casselman, ON ",ON,Central Canada
,,,699900.0,69 Farmstead Dr ,ON,Central Canada
,,,549000.0,210 ARMON DARIA LA ,ON,Central Canada
3.0,,,599000.0,0 Donaldson Road Ompah ON K0H 2P0 ,ON,Central Canada
,,,549900.0,4787 COUNTY RD 4 Road ,ON,Central Canada
,,,599000.0,101 Byng Avenue ,ON,Central Canada
,,1600.0,699000.0,1485 Gulleden Dr ,ON,Central Canada
,,,550000.0,11129 Timber Bay ,ON,Central Canada
,,,610000.0,No address available ,ON,Central Canada
,,,560000.0,"TORONTO-// DISTRICT CONDO FOR SALE ( FEW UNITS LEFT/ LOT OF INCENTIVES, POSSESSION IN 2022) ",ON,Central Canada
,,,699900.0,46 DUNDAS Street W ,ON,Central Canada
,,,699900.0,200 Robert Speck Parkway ,ON,Central Canada
,,,649800.0,256 John Garland Blvd ,ON,Central Canada
,,,509990.0,"NiagaraFalls ON, // Pre-construction Condo for Sale// Great Investment Opportunity ",ON,Central Canada
